 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0.504850583,0.558329699,0.555329514,0.61027112,0.610170224,0.999033447,0.797530152,0.809421288,0.303635466,0.781686326,0.000201207,0.000142789,0.464593241,0.000277028,0.19171981,0.192617252,0.192617252,0.192617252,0.224922001,0.321249204,0.019299121,0.101701816,0.180311817,0.022090015,0.848013853,0.689399776,0.689399776,0.217593906,7550000000,0.000461681,0.263991266,0.379028352,0.007819632,0.004762398,0.631073889,0.00517787,0.106871844,0.893128156,0.005103125,0.373855638,0.005365848,0.101731073,0.179383154,0.397550719,0.08095952,0.000902884,0.007006323,0.000111396,719000000,0.022096774,0.009958433,0.394348839,0.018154907,0.768480661,0.216500321,0.276865675,0.046337755,0.005970687,0.003679757,0.06649026,0.346310697,0.27750359,0.005127751,0.581457295,0.733078436,0.328929237,0.013256907,0.948390419,0.002364485,0.018051052,0.000141615,0.000114249,0.59393946,6640000000,0.671585585,0.555255961,0.581457295,0.328929237,0.116426761,0.654931243,0.462104676,0.584365759,0.316320816,0.037102914,0,0.810166112,0.001110879,0.623729443,0.610269682,0.841073054,0.278534359,0.02687006,0.565508482,1,0.035355364
0.483010774,0.536796773,0.525028106,0.60934865,0.609355857,0.999026515,0.797406891,0.809315829,0.303434614,0.781568431,0.000195079,0.000100173,0.463326707,0.000594059,0.647737625,0.179849142,0.179849142,0.179849142,0.214900255,0.318455118,0.028948682,0.104063187,0.172855314,0.022118303,0.848085755,0.689177977,0.689177977,0.2175642,7440000000,0.000458811,0.263622942,0.373290861,0.015030218,0.006993875,0.631325256,0.001406177,0.039302234,0.960697766,0.005567195,0.370602327,0.005365848,0.103799241,0.171668803,0.395486206,0.20089955,0.00220953,0.002862303,0.001082429,0.000335885,0.033387097,0.018791769,0.396056172,0.007098353,0.808263511,0.347586549,0.34884708,0.067514281,0.01448471,0.008073738,0.043992776,0.346449597,0.277012485,0.001762239,0.994547633,0.734676147,0.327519262,0,0.933229299,0.00223864,0.055841594,632000000,6860000000,0.593946413,3850000000,0.671578254,0.2886326,0.994547633,0.327519262,0.110933234,0.65642531,0.467378363,0.572505194,0.316023585,0.019512307,0,0.798791305,0.000323311,0.623883209,0.609347054,0.840192757,0.275799008,0.026885041,0.565569528,1,0.096839152
0.508019305,0.56476232,0.55864875,0.606725378,0.606638896,0.998997397,0.797413393,0.809330541,0.303506882,0.781590887,0.000180624,0,0.461189536,0.000875088,0.248102035,0.181450423,0.181450423,0.181450423,0.226340172,0.316686709,0.100670024,0.112531553,0.182044136,0.02209681,0.848071414,0.689606455,0.689606455,0.217623731,7010000000,0.000452922,0.264143569,0.369937782,0.006721352,0.004934578,0.632649553,0.015480717,0.186443752,0.813556248,0.005402818,0.382850612,0.005365848,0.112479033,0.181102481,0.409095111,0.286356822,0.001225488,0.00516188,0.000326735,0.000742881,0.090806452,0.024749203,0.394970715,0.003896979,0.77049768,0.575923055,0.647678278,0.120434948,0.005830727,0.003586777,0.178088821,0.34011294,0.277631655,0.002656166,0.913200225,0.734135457,0.338808737,0.002473963,0.935448743,0.002257037,0.06802662,8380000000,7870000000,0.593922093,4720000000,0.671568453,0.175181277,0.913200225,0.338808737,0.114985104,0.630247665,0.457530657,0.56136731,0.311388895,0.042948133,0,0.806739577,0.000979737,0.623726991,0.606720371,0.841384034,0.286006037,0.02762913,0.567386901,1,0.018779608
0.536391557,0.611098997,0.603297821,0.621729918,0.621729918,0.999160896,0.797557405,0.809491465,0.303416487,0.781766186,0.000259141,0.00026096,0.467351098,0.000618062,0,0.201634992,0.201634992,0.201634992,0.244398223,0.326236118,0.033334846,0.126292647,0.19160955,0.022488964,0.849547742,0.690219887,0.690219887,0.217688562,9010000000,0.00058004,0.266121174,0.388156179,0.01453412,0.006464235,0.630751976,0.003308438,0.078453306,0.921546694,0.006612881,0.370508384,0.005365848,0.126296676,0.190264686,0.401335436,0.151424288,0.001481136,0.004270399,4180000000,0.00073002,0.032741935,0.02455826,0.408324099,0.00505989,0.853958123,0.37790738,0.645125575,0.136178749,0.008231774,0.008599265,0.083739241,0.358445484,0.277350168,0.0166194,0.993424271,0.737744908,0.329191189,0,0.937250556,0.002376613,0.046783892,0.000190445,0.000112093,0.593996348,0.000111364,0.671598736,0.109924781,0.993424271,0.329191189,0.110933234,0.684756238,0.472521694,0.610906776,0.319888804,0.020174893,0,0.836121281,0.000637632,0.623815931,0.621727453,0.842580239,0.277178455,0.026840338,0.565382473,1,0.048996922
0.505435577,0.543556476,0.548369827,0.614011444,0.614011444,0.999110055,0.797402879,0.809309839,0.303252856,0.781569273,0.000186175,0,0.463989331,0.000754075,0.868711408,0.175508828,0.175508828,0.175508828,0.214616621,0.320506472,0.008454709,0.101050403,0.170595767,0.022130771,0.848053392,0.689709463,0.689709463,0.217629558,6400000000,0.000445136,0.264117926,0.379643083,0.000554756,0.000632574,0.635058081,0.006980731,0.128095051,0.871904949,0.004949372,0.377896274,0.005365848,0.101063397,0.169640299,0.394028587,0.03898051,0.003816461,0.001656583,19100000,2190000000,0.016451613,0.004635518,0.39423577,0.026664275,0.6899215,0.029460286,0.028223721,0.012009791,0.000694111,0.000811624,0.078214584,0.345184505,0.27697486,0,0.573651716,0.727502049,0.329820004,0.166109344,0.931432407,0.002232299,0.014316017,2220000000,2930000000,0.5937539,3290000000,0.671572816,0.914384422,0.573651716,0.329820004,0.120552301,0.643173376,0.459322818,0.583457328,0.314606391,0.35353878,0,0.796141107,0.003082074,0.626083529,0.614012599,0.840056151,0.279841945,0.0341753,0.569566403,1,0.028989627
0.553697655,0.580625818,0.606617057,0.60258868,0.60258868,0.999075507,0.797513551,0.809413216,0.303518484,0.78168001,3760000000,340000000,0.482729004,0.000955096,0.155481324,0.19763179,0.19763179,0.19763179,0.232201948,0.32931315,0.034529697,0.113671525,0.18656323,0.022131688,0.848069191,0.689467813,0.689467813,0.217610136,6200000000,0.000453197,0.264117149,0.382278976,0.013908225,0.008428084,0.630902316,0.002176748,0.056716147,0.943283853,0.005041919,0.370579959,0.005365848,0.113667823,0.185566699,0.396268604,0.157421289,0.002327209,0.002717992,0.000345842,0.000114988,0.030645161,0.016902898,0.398396689,0.019402865,0.793372003,0.226046292,0.272303617,0.073225141,0.011209875,0.010339688,0.037184295,0.37923847,0.277153103,0.007318289,0.595703699,0.734112222,0.327394498,0.004309001,0.956362776,0.002795606,0.008389315,5820000000,5170000000,0.593942747,4990000000,0.671552221,0.735583687,0.595703699,0.327394498,0.112324756,0.604776722,0.442896032,0.638702728,0.310148652,0.021076904,0,0.823744122,0.00070119,0.623552416,0.602588553,0.841639312,0.276357602,0.026872081,0.565516812,1,0.067979282
0.468434651,0.474869167,0.505112693,0.63664077,0.63664077,0.998758445,0.796986336,0.808944766,0.303260591,0.781174745,0.000901155,0.000487624,0.463861839,0.000393039,0,0.160928743,0.160928743,0.160928743,0.191642243,0.321001627,0.013128242,0.082810846,0.151314303,0.022194489,0.848129458,0.689601925,0.689601925,0.217616238,5510000000,0.00038864,0.265540714,0.381422078,0.004138521,0.00331696,0.630106094,0.01230086,0.169997279,0.830002721,0.005071368,0.380673164,0.005365848,0.082808149,0.150312948,0.39623913,0.061469265,0.001371572,0.004611962,0.000604555,5980000000,0.023387097,0.005813492,0.388017005,0.01192738,0.724109773,0.237349433,0.230668554,0.11059332,0.004216108,0.005736483,0.102048488,0.344918269,0.276957768,0.000158255,0.567649294,0.729363542,0.332489616,0.032918501,0.918423315,0.002141939,0.075114493,0.000137286,0.000147659,0.593872109,0.000183967,0.671617102,0.537978631,0.567649294,0.332489616,0.127991351,0.677775785,0.464517773,0.587986501,0.322174606,0.068094405,0,0.757249447,0.00032121,0.623673739,0.636640107,0.835842442,0.283699744,0.026653773,0.564405432,1,0.020965581
0.46975089,0.525784998,0.518229027,0.601947275,0.601947275,0.99894748,0.797357503,0.809285102,0.30351365,0.781547238,0.0001553,1940000000,0.463412261,0.000358036,0,0.165437613,0.165437613,0.165437613,0.210267562,0.325210441,0.054948047,0.091849198,0.165474128,0.022083157,0.848104636,0.689629856,0.689629856,0.217621544,5470000000,0.000429315,0.264434964,0.392775977,0.006022446,0.004976375,0.625387666,0.018740824,0.199443722,0.800556278,0.005178987,0.38290653,0.005395096,0.091829922,0.164497398,0.415836597,0.175412294,0.000553904,0.011421887,0.000138337,0.000376736,0.068387097,0.032151932,0.390527125,0.009890325,0.752777405,0.554797538,0.61745565,0.030026884,0.005290218,0.00084421,0.188674648,0.346171328,0.282053625,0.002246545,0.90559861,0.732202956,0.341324448,0.002391316,0.929186367,0.002200018,0.037658938,0.000124882,0.000116702,0.593915798,1750000000,0.671570418,0.230755645,0.90559861,0.341324448,0.115161403,0.638750127,0.458736379,0.599975017,0.313381187,0.047729461,0,0.789347734,0.001350552,0.623664981,0.601946813,0.839110762,0.288370681,0.026022547,0.551717697,1,0.01730307
0.477648321,0.530200611,0.528722094,0.599525793,0.599525793,0.998977985,0.79738116,0.809304111,0.303491172,0.781567869,8590000000,0,0.46069802,0.000246025,0,0.184947958,0.184947958,0.184947958,0.215372979,0.31626229,0.061512168,0.100154711,0.170219176,0.022042005,0.847997337,0.689089021,0.689089021,0.217566499,6090000000,0.000427818,0.263729398,0.371102045,0.010329453,0.005205948,0.617088465,0.005678512,0.113281132,0.886718868,0.005777456,0.372822272,0.005365848,0.100159591,0.169210467,0.40155515,0.257871064,0.001755044,0.003602642,0.000160692,0.000800375,0.053548387,0.051316775,0.394914181,0.00799969,0.825414252,0.470208342,0.655370083,0.0365878,0.007178828,0.001630122,0.118884805,0.338605164,0.277349958,0.008487415,0.991236399,0.736933313,0.331265579,0,0.931485535,0.002223662,0.031177287,9000000000,6630000000,0.593944332,1510000000,0.671572944,0.165240933,0.991236399,0.331265579,0.110933234,0.644961154,0.459727543,0.556997241,0.31487359,0.028272191,0,0.794798756,0.004619548,0.623836619,0.59952542,0.839953961,0.27889755,0.02921356,0.568666746,1,0.033191193
0.474625847,0.540558221,0.523314953,0.60566598,0.605702014,0.998961924,0.797411595,0.809338223,0.303578183,0.781520992,0.000201092,0,0.459057397,0.00070107,0,0.182756732,0.182756732,0.182756732,0.212063912,0.314847563,0.012341758,0.095269115,0.171348949,0.022008234,0.847920836,0.689215804,0.689215804,0.217528059,6680000000,0.000427643,0.26389258,0.372182482,0.007251771,0.004612676,0.633471459,0.010594662,0.159022886,0.840977114,0.005309548,0.375596925,0.005365848,0.095249727,0.170334062,0.396403916,0.04197901,0.001243748,0.00508759,82900000,8020000000,0.018225806,0.015736674,0.391997015,0.025325891,0.761325904,0.172892934,0.22094418,0.056880962,0.005557308,0.005231843,0.057340344,0.338226141,0.277673035,0.004729672,0.335105362,0.732879337,0.329447854,0.013116779,0.932168044,0.002248944,0.019136335,0.000215828,0.000173427,0.593942121,0.000149489,0.671610165,0.267188076,0.335105362,0.329447854,0.11693625,0.661569933,0.46226797,0.552127405,0.318314117,0.039913567,0,0.798073421,0.013422524,0.623655547,0.605665148,0.8402528,0.28246255,0.029281291,0.568695972,1,0.022672241
0.559791352,0.617804187,0.599229081,0.605118263,0.60512547,0.999097923,0.797588255,0.80946204,0.30360187,0.781731799,5560000000,0,0.46317573,0.000224022,0.210952526,0.221187476,0.221187476,0.221187476,0.262078094,0.323194454,0.063916996,0.136145265,0.223996385,0.022145152,0.848091237,0.689557433,0.689557288,0.217612386,9270000000,0.000611058,0.26447304,0.377500838,0.012825545,0.010395677,0.630641361,0.005393082,0.109683466,0.890316534,0.008675277,0.369808291,0.005365848,0.136108261,0.216936883,0.406213367,0.1994003,0.000559991,0.011294654,0.000160692,0.001976729,0.046290323,0.090131163,0.433199159,0.005918955,0.860941126,0.666648334,0.761753152,0.144144339,0.010861091,0.006832165,0.111721802,0.345819196,0.277127735,0.00542407,0.960622956,0.73917205,0.330867621,0.000396039,0.948290619,0.002889221,0.011441453,0.000170048,0.00015312,0.593981261,9010000000,0.67158887,0.045856672,0.960622956,0.330867621,0.111384271,0.677241335,0.467166388,0.583103737,0.319657226,0.022840406,0,0.840124867,0.001950268,0.6244676,0.605119145,0.843297018,0.278690597,0.02679835,0.565192464,1,0.03437632
0.519816702,0.484627126,0.502917715,0.626435953,0.626435953,0.999068458,0.797464026,0.809120402,0.303446457,0.781406044,0.000427161,0.000249415,0.463083465,0.000471047,0,0.143061818,0.143061818,0.143061818,0.205823958,0.318914904,0.01225101,0.101376109,0.173608496,0.022556506,0.848202818,0.689585825,0.689585825,0.217613849,4790000000,0.000390711,0.264964139,0.381068142,0.008038664,0.003179091,0.629881098,0.013526478,0.176890286,0.823109714,0.00540838,0.380159836,0.005365848,0.101332096,0.172649121,0.405063885,0.101949025,0.00131882,0.004792991,4910000000,0.000249644,0.036129032,0.011935432,0.396225775,0.006214006,0.784128022,0.289193519,0.480867056,0.045345349,0.004692314,0.00215185,0.11158794,0.343727902,0.27780544,0.008992132,0.597762921,0.73535278,0.333471656,0.012095712,0.872555421,0.002139055,0.066358245,0.000161355,9790000000,0.593945051,426000000,0.671524917,0.242020428,0.597762921,0.333471656,0.124529758,0.57760903,0.449818817,0.582128052,0.299493431,0.036120778,0,0.760639179,0.00024095,0.623686623,0.626436379,0.835992408,0.284588574,0.027249132,0.566681876,1,0.020002589
0.510993029,0.573811601,0.559130574,0.619229162,0.618984131,0.999089719,0.79751701,0.809424543,0.303494555,0.781659799,0.0002862,0.000302048,0.478504986,0.000316032,0.08755947,0.176857275,0.176857275,0.176857275,0.22293656,0.325528754,0.020100731,0.107320251,0.179633953,0.022065125,0.847987126,0.689309896,0.689309896,0.217578319,5770000000,0.000432784,0.263608955,0.384793786,0.02119619,0.015428822,0.630713963,0.001863048,0.049913837,0.950086163,0.006046643,0.369962624,0.005365848,0.106160535,0.177950381,0.397402009,0.128935532,0.001552149,0.004072292,8560000000,0.000374466,0.025967742,0.028656199,0.404264942,0.009431363,0.852759172,0.41433448,0.519219691,0.093016534,0.016337623,0.010546988,0.046423352,0.384022003,0.277138874,0.012890347,0.841268274,0.737013965,0.327654803,0,0.940085303,0.002310497,0.054758057,0.00014939,0.000122512,0.593994734,7540000000,0.671586459,0.177063507,0.841268274,0.327654803,0.110933234,0.665518715,0.470185625,0.638622558,0.317110068,0.01382949,0,0.821772771,0.004952093,0.623932711,0.619225918,0.841485157,0.276130305,0.026820441,0.565294266,1,0.07703769
0.509433042,0.57277584,0.554419401,0.600693293,0.600693293,0.999055979,0.797507049,0.809404623,0.303548213,0.781660361,2660000000,0,0.471580148,0.000357036,0.207713331,0.203489107,0.203489107,0.203489107,0.237118276,0.341126123,0.053087708,0.118801401,0.19417037,0.022169552,0.848100789,0.718257618,0.717451385,0.220890576,5940000000,0.000478126,0.264476925,0.396315338,0.011719152,0.006980151,0.631338954,0.009475738,0.150708952,0.849291048,0.005908823,0.380174375,0.005365848,0.118504405,0.192986954,0.406080734,0.133433283,0.000785205,0.008053216,5670000000,0.000450116,0.041290323,0.167812817,0.445263563,0.051536231,0.824198051,0.351079152,0.552735181,0.028796334,0.007209754,0.001716597,0.088733721,0.35785395,0.277377533,0.011992952,0.554995348,0.738108024,0.33094626,0.012802755,0.95059114,0.002706302,0.007945396,0.000154157,9900000000,0.593970445,2260000000,0.671576906,0.170803307,0.554995348,0.33094626,0.124508598,0.650528857,0.460560156,0.648472918,0.316008086,0.024969782,0,0.81811707,0.007839771,0.624219392,0.60068905,0.84213021,0.281651131,0.026994909,0.565972887,1,0.024120556
0.505386828,0.549225905,0.54751325,0.613694346,0.613694346,0.999104162,0.797472879,0.809363351,0.303387483,0.781631729,0.000186984,5520000000,0.46671196,0.000253025,0.357019941,0.18734988,0.18734988,0.18734988,0.222180202,0.32931315,0.025772494,0.112450126,0.178579498,0.022080928,0.8480121,0.689307069,0.689307069,0.217584312,6770000000,0.000456915,0.26390035,0.391080809,0.006597171,0.003847224,0.631250599,0.006450907,0.122381111,0.877618889,0.005652678,0.375108201,0.00764356,0.11141238,0.177068094,0.401062132,0.103448276,0.000675641,0.009363966,5960000000,0.000352528,0.027903226,0.015325412,0.399267316,0.006724086,0.762527312,0.29903796,0.453333797,0.112657352,0.004234789,0.004686913,0.127349824,0.356412092,0.278871428,0.006453582,0.985430736,0.732761904,0.331910173,0,0.936627517,0.002281334,0.031113708,0.000175664,0.000117647,0.593927044,0.000121126,0.671594418,0.178041966,0.985430736,0.331910173,0.110933234,0.669547167,0.464784636,0.627384933,0.318800775,0.043728621,0,0.805307657,0.0018114,0.623501801,0.613694686,0.840780163,0.279457574,0.026917299,0.565695729,1,0.03049917
0.501876859,0.559692543,0.547459714,0.59993658,0.59993658,0.999001903,0.797418927,0.809334968,0.303507124,0.781595518,6860000000,0,0.461941068,0.000441044,0.232715862,0.179512031,0.179512031,0.179512031,0.238063723,0.325528754,0.170773024,0.128084032,0.196731189,0.022074354,0.84809766,0.689585796,0.689585796,0.217614151,0.000128497,0.000592367,0.264220497,0.387103685,0.006667062,0.00602006,0.631645114,0.044967581,0.247059891,0.752940109,0.00541625,0.390952016,0.005365848,0.128096145,0.192919086,0.45353372,0.284857571,0.000551875,0.011478245,0.000538826,0.001698337,0.182741935,0.046866325,0.398385383,0.004501908,0.776018332,0.882697535,0.883207586,0.056660414,0.006511499,0.001231407,0.244220144,0.342237378,0.277176486,0.000758936,0.950430626,0.738129895,0.364152521,0.001468035,0.934764214,0.002319833,0.019479573,0.000152877,0.000158762,0.593926595,277000000,0.671576879,0.085610785,0.950430626,0.364152521,0.118099893,0.655035615,0.460537863,0.5771603,0.321215691,0.043285511,0,0.8061979,0.000432753,0.623841986,0.599935772,0.842838581,0.307390329,0.027108302,0.566321538,1,0.013191173
0.509238044,0.566234191,0.561325553,0.607446057,0.607446057,0.998994392,0.797429164,0.809347467,0.30354072,0.781609834,0.000196582,2730000000,0.47259673,0,0.122178358,0.191943028,0.191943028,0.191943028,0.228892881,0.341833487,0.071373474,0.106424558,0.182722,0.022149087,0.848045004,0.689464783,0.689464783,0.217602275,9330000000,0.000475032,0.264038666,0.408619276,0.012689508,0.012413177,0.630612252,0.005851777,0.115397406,0.884602594,0.008459538,0.369637181,0.005365848,0.106095396,0.181223136,0.395961807,0.311844078,0.003848924,0.001642921,0.085346781,0.002997244,0.059677419,0.025439537,0.394801113,0.001083594,0.866489554,0.842806395,0.808080913,0.751319359,0.012816617,0.033239599,0.119726738,0.373660083,0.27697563,2680000000,0.980397121,0.739775499,0.331361258,0,0.937353706,0.002281566,0.059796073,0.000110921,0.000122156,0.593959513,0.000301431,0.671609537,0.046323451,0.980397121,0.331361258,0.110933234,0.763016825,0.485577456,0.68890187,0.332942053,0.023082388,0,0.81402052,0.001435774,0.623953664,0.607447297,0.841414361,0.279023298,0.026791157,0.565158396,1,0.032526269
0.503875591,0.539195377,0.560201296,0.601277043,0.601277043,0.99899601,0.797403432,0.809328848,0.30349238,0.781600431,9600000000,3110000000,0.467770481,0.000284028,0,0.168640175,0.168640175,0.168640175,0.217263874,0.324503077,0.017771526,0.098119046,0.171424268,0.024762551,0.84820437,0.689762756,0.689762756,0.217639235,7040000000,0.000447881,0.264612133,0.386628665,0.008859879,0.006650139,0.631768058,0.006487384,0.122774133,0.877225867,0.005284687,0.373520129,0.005365848,0.098107708,0.170447176,0.399329871,0.103448276,0.000744626,0.008503226,0.00020292,0.000142978,0.027419355,0.009315101,0.393025938,0.008336459,0.788133185,0.370717596,0.424117875,0.085371124,0.007532771,0.005036105,0.089672725,0.353931106,0.277226017,0.003782154,0.687849348,0.734572356,0.330225352,0.009654164,0.919699346,0.002267215,0.016495694,0.000166245,0.000149807,0.593954258,9320000000,0.671542944,0.357747635,0.687849348,0.330225352,0.117560156,0.608131891,0.452094336,0.617668743,0.309017495,0.032854346,0,0.79954438,0.001766736,0.623417121,0.601271753,0.840325289,0.279484275,0.027268618,0.566726525,1,0.030386497
